Key,Serial,Date_Time,Temperature_C,Light_Lux,Date,Year,Month,Day,Hour,Minute,AMPM,Time.Decimal
5917,20685446,11/29/22 11:20,16.808,0,11/29/22,2022,11,29,11,20,AM,11.33333333
5918,20685446,11/29/22 11:30,16.999,0,11/29/22,2022,11,29,11,30,AM,11.5
5919,20685446,11/29/22 11:40,16.999,0,11/29/22,2022,11,29,11,40,AM,11.66666667
5920,20685446,11/29/22 11:50,16.999,0,11/29/22,2022,11,29,11,50,AM,11.83333333
5921,20685446,11/29/22 12:00,16.903,0,11/29/22,2022,11,29,12,0,PM,24
5922,20685446,11/29/22 12:10,16.903,0,11/29/22,2022,11,29,12,10,PM,24.16666667
5923,20685446,11/29/22 12:20,16.808,0,11/29/22,2022,11,29,12,20,PM,24.33333333
5924,20685446,11/29/22 12:30,16.808,0,11/29/22,2022,11,29,12,30,PM,24.5
5925,20685446,11/29/22 12:40,16.808,0,11/29/22,2022,11,29,12,40,PM,24.66666667
5926,20685446,11/29/22 12:50,16.713,0,11/29/22,2022,11,29,12,50,PM,24.83333333
5927,20685446,11/29/22 13:00,16.808,0,11/29/22,2022,11,29,1,0,PM,13
5928,20685446,11/29/22 13:10,16.999,0,11/29/22,2022,11,29,1,10,PM,13.16666667
5929,20685446,11/29/22 13:20,17.094,0,11/29/22,2022,11,29,1,20,PM,13.33333333
5930,20685446,11/29/22 13:30,17.189,0,11/29/22,2022,11,29,1,30,PM,13.5
5931,20685446,11/29/22 13:40,17.284,0,11/29/22,2022,11,29,1,40,PM,13.66666667
5932,20685446,11/29/22 13:50,17.379,0,11/29/22,2022,11,29,1,50,PM,13.83333333
5933,20685446,11/29/22 14:00,17.475,0,11/29/22,2022,11,29,2,0,PM,14
5934,20685446,11/29/22 14:10,17.475,0,11/29/22,2022,11,29,2,10,PM,14.16666667
5935,20685446,11/29/22 14:20,17.475,0,11/29/22,2022,11,29,2,20,PM,14.33333333
5936,20685446,11/29/22 14:30,17.76,0,11/29/22,2022,11,29,2,30,PM,14.5
5937,20685446,11/29/22 14:40,17.475,129.2,11/29/22,2022,11,29,2,40,PM,14.66666667
5938,20685446,11/29/22 14:50,16.523,0,11/29/22,2022,11,29,2,50,PM,14.83333333
5939,20685446,11/29/22 15:00,17.284,0,11/29/22,2022,11,29,3,0,PM,15
5940,20685446,11/29/22 15:10,18.14,0,11/29/22,2022,11,29,3,10,PM,15.16666667
5941,20685446,11/29/22 15:20,18.901,0,11/29/22,2022,11,29,3,20,PM,15.33333333
5942,20685446,11/29/22 15:30,19.472,0,11/29/22,2022,11,29,3,30,PM,15.5
5943,20685446,11/29/22 15:40,19.948,0,11/29/22,2022,11,29,3,40,PM,15.66666667
5944,20685446,11/29/22 15:50,20.234,0,11/29/22,2022,11,29,3,50,PM,15.83333333
5945,20685446,11/29/22 16:00,20.615,0,11/29/22,2022,11,29,4,0,PM,16
5946,20685446,11/29/22 16:10,20.71,0,11/29/22,2022,11,29,4,10,PM,16.16666667
5947,20685446,11/29/22 16:20,20.71,0,11/29/22,2022,11,29,4,20,PM,16.33333333
5948,20685446,11/29/22 16:30,20.71,0,11/29/22,2022,11,29,4,30,PM,16.5
5949,20685446,11/29/22 16:40,20.615,0,11/29/22,2022,11,29,4,40,PM,16.66666667
5950,20685446,11/29/22 16:50,20.519,0,11/29/22,2022,11,29,4,50,PM,16.83333333
5951,20685446,11/29/22 17:00,20.519,0,11/29/22,2022,11,29,5,0,PM,17
5952,20685446,11/29/22 17:10,20.424,0,11/29/22,2022,11,29,5,10,PM,17.16666667
5953,20685446,11/29/22 17:20,20.424,0,11/29/22,2022,11,29,5,20,PM,17.33333333
5954,20685446,11/29/22 17:30,20.424,0,11/29/22,2022,11,29,5,30,PM,17.5
5955,20685446,11/29/22 17:40,20.424,0,11/29/22,2022,11,29,5,40,PM,17.66666667
5956,20685446,11/29/22 17:50,20.424,0,11/29/22,2022,11,29,5,50,PM,17.83333333
5957,20685446,11/29/22 18:00,19.758,0,11/29/22,2022,11,29,6,0,PM,18
5958,20685446,11/29/22 18:10,19.092,0,11/29/22,2022,11,29,6,10,PM,18.16666667
5959,20685446,11/29/22 18:20,18.901,0,11/29/22,2022,11,29,6,20,PM,18.33333333
5960,20685446,11/29/22 18:30,18.711,0,11/29/22,2022,11,29,6,30,PM,18.5
5961,20685446,11/29/22 18:40,18.521,0,11/29/22,2022,11,29,6,40,PM,18.66666667
5962,20685446,11/29/22 18:50,18.331,0,11/29/22,2022,11,29,6,50,PM,18.83333333
5963,20685446,11/29/22 19:00,18.14,0,11/29/22,2022,11,29,7,0,PM,19
5964,20685446,11/29/22 19:10,17.95,0,11/29/22,2022,11,29,7,10,PM,19.16666667
5965,20685446,11/29/22 19:20,17.76,0,11/29/22,2022,11,29,7,20,PM,19.33333333
5966,20685446,11/29/22 19:30,17.475,0,11/29/22,2022,11,29,7,30,PM,19.5
5967,20685446,11/29/22 19:40,17.284,0,11/29/22,2022,11,29,7,40,PM,19.66666667
5968,20685446,11/29/22 19:50,17.189,0,11/29/22,2022,11,29,7,50,PM,19.83333333
5969,20685446,11/29/22 20:00,16.999,0,11/29/22,2022,11,29,8,0,PM,20
5970,20685446,11/29/22 20:10,16.808,0,11/29/22,2022,11,29,8,10,PM,20.16666667
5971,20685446,11/29/22 20:20,16.713,0,11/29/22,2022,11,29,8,20,PM,20.33333333
5972,20685446,11/29/22 20:30,16.618,0,11/29/22,2022,11,29,8,30,PM,20.5
5973,20685446,11/29/22 20:40,16.427,0,11/29/22,2022,11,29,8,40,PM,20.66666667
5974,20685446,11/29/22 20:50,16.332,0,11/29/22,2022,11,29,8,50,PM,20.83333333
5975,20685446,11/29/22 21:00,16.237,0,11/29/22,2022,11,29,9,0,PM,21
5976,20685446,11/29/22 21:10,16.237,0,11/29/22,2022,11,29,9,10,PM,21.16666667
5977,20685446,11/29/22 21:20,16.141,0,11/29/22,2022,11,29,9,20,PM,21.33333333
5978,20685446,11/29/22 21:30,16.141,0,11/29/22,2022,11,29,9,30,PM,21.5
5979,20685446,11/29/22 21:40,16.046,0,11/29/22,2022,11,29,9,40,PM,21.66666667
5980,20685446,11/29/22 21:50,15.951,0,11/29/22,2022,11,29,9,50,PM,21.83333333
5981,20685446,11/29/22 22:00,15.855,0,11/29/22,2022,11,29,10,0,PM,22
5982,20685446,11/29/22 22:10,15.76,0,11/29/22,2022,11,29,10,10,PM,22.16666667
5983,20685446,11/29/22 22:20,15.664,0,11/29/22,2022,11,29,10,20,PM,22.33333333
5984,20685446,11/29/22 22:30,15.664,0,11/29/22,2022,11,29,10,30,PM,22.5
5985,20685446,11/29/22 22:40,15.569,0,11/29/22,2022,11,29,10,40,PM,22.66666667
5986,20685446,11/29/22 22:50,15.473,0,11/29/22,2022,11,29,10,50,PM,22.83333333
5987,20685446,11/29/22 23:00,15.378,0,11/29/22,2022,11,29,11,0,PM,23
5988,20685446,11/29/22 23:10,15.378,0,11/29/22,2022,11,29,11,10,PM,23.16666667
5989,20685446,11/29/22 23:20,15.282,0,11/29/22,2022,11,29,11,20,PM,23.33333333
5990,20685446,11/29/22 23:30,15.282,0,11/29/22,2022,11,29,11,30,PM,23.5
5991,20685446,11/29/22 23:40,15.187,0,11/29/22,2022,11,29,11,40,PM,23.66666667
5992,20685446,11/29/22 23:50,15.282,0,11/29/22,2022,11,29,11,50,PM,23.83333333
5993,20685446,11/30/22 0:00,15.378,0,11/30/22,2022,11,30,12,0,AM,12
5994,20685446,11/30/22 0:10,15.473,0,11/30/22,2022,11,30,12,10,AM,12.16666667
5995,20685446,11/30/22 0:20,15.569,0,11/30/22,2022,11,30,12,20,AM,12.33333333
5996,20685446,11/30/22 0:30,15.664,0,11/30/22,2022,11,30,12,30,AM,12.5
5997,20685446,11/30/22 0:40,15.76,0,11/30/22,2022,11,30,12,40,AM,12.66666667
5998,20685446,11/30/22 0:50,15.855,0,11/30/22,2022,11,30,12,50,AM,12.83333333
5999,20685446,11/30/22 1:00,15.855,0,11/30/22,2022,11,30,1,0,AM,1
6000,20685446,11/30/22 1:10,15.76,0,11/30/22,2022,11,30,1,10,AM,1.166666667
6001,20685446,11/30/22 1:20,15.76,0,11/30/22,2022,11,30,1,20,AM,1.333333333
6002,20685446,11/30/22 1:30,15.664,0,11/30/22,2022,11,30,1,30,AM,1.5
6003,20685446,11/30/22 1:40,15.664,0,11/30/22,2022,11,30,1,40,AM,1.666666667
6004,20685446,11/30/22 1:50,15.664,0,11/30/22,2022,11,30,1,50,AM,1.833333333
6005,20685446,11/30/22 2:00,15.664,0,11/30/22,2022,11,30,2,0,AM,2
6006,20685446,11/30/22 2:10,15.76,0,11/30/22,2022,11,30,2,10,AM,2.166666667
6007,20685446,11/30/22 2:20,15.76,0,11/30/22,2022,11,30,2,20,AM,2.333333333
6008,20685446,11/30/22 2:30,15.76,0,11/30/22,2022,11,30,2,30,AM,2.5
6009,20685446,11/30/22 2:40,15.855,0,11/30/22,2022,11,30,2,40,AM,2.666666667
6010,20685446,11/30/22 2:50,15.951,0,11/30/22,2022,11,30,2,50,AM,2.833333333
6011,20685446,11/30/22 3:00,15.951,0,11/30/22,2022,11,30,3,0,AM,3
6012,20685446,11/30/22 3:10,16.046,0,11/30/22,2022,11,30,3,10,AM,3.166666667
6013,20685446,11/30/22 3:20,16.046,0,11/30/22,2022,11,30,3,20,AM,3.333333333
6014,20685446,11/30/22 3:30,16.141,0,11/30/22,2022,11,30,3,30,AM,3.5
6015,20685446,11/30/22 3:40,16.141,0,11/30/22,2022,11,30,3,40,AM,3.666666667
6016,20685446,11/30/22 3:50,16.237,0,11/30/22,2022,11,30,3,50,AM,3.833333333
6017,20685446,11/30/22 4:00,16.237,0,11/30/22,2022,11,30,4,0,AM,4
6018,20685446,11/30/22 4:10,16.332,0,11/30/22,2022,11,30,4,10,AM,4.166666667
6019,20685446,11/30/22 4:20,16.332,0,11/30/22,2022,11,30,4,20,AM,4.333333333
6020,20685446,11/30/22 4:30,16.427,0,11/30/22,2022,11,30,4,30,AM,4.5
6021,20685446,11/30/22 4:40,16.427,0,11/30/22,2022,11,30,4,40,AM,4.666666667
6022,20685446,11/30/22 4:50,16.427,0,11/30/22,2022,11,30,4,50,AM,4.833333333
6023,20685446,11/30/22 5:00,16.523,0,11/30/22,2022,11,30,5,0,AM,5
6024,20685446,11/30/22 5:10,16.523,0,11/30/22,2022,11,30,5,10,AM,5.166666667
6025,20685446,11/30/22 5:20,16.523,0,11/30/22,2022,11,30,5,20,AM,5.333333333
6026,20685446,11/30/22 5:30,16.523,0,11/30/22,2022,11,30,5,30,AM,5.5
6027,20685446,11/30/22 5:40,16.618,0,11/30/22,2022,11,30,5,40,AM,5.666666667
6028,20685446,11/30/22 5:50,16.618,0,11/30/22,2022,11,30,5,50,AM,5.833333333
6029,20685446,11/30/22 6:00,16.618,0,11/30/22,2022,11,30,6,0,AM,6
6030,20685446,11/30/22 6:10,16.618,0,11/30/22,2022,11,30,6,10,AM,6.166666667
6031,20685446,11/30/22 6:20,16.618,0,11/30/22,2022,11,30,6,20,AM,6.333333333
6032,20685446,11/30/22 6:30,16.618,0,11/30/22,2022,11,30,6,30,AM,6.5
6033,20685446,11/30/22 6:40,16.618,0,11/30/22,2022,11,30,6,40,AM,6.666666667
6034,20685446,11/30/22 6:50,16.713,0,11/30/22,2022,11,30,6,50,AM,6.833333333
6035,20685446,11/30/22 7:00,16.713,0,11/30/22,2022,11,30,7,0,AM,7
6036,20685446,11/30/22 7:10,16.713,0,11/30/22,2022,11,30,7,10,AM,7.166666667
6037,20685446,11/30/22 7:20,16.713,0,11/30/22,2022,11,30,7,20,AM,7.333333333
6038,20685446,11/30/22 7:30,16.713,0,11/30/22,2022,11,30,7,30,AM,7.5
6039,20685446,11/30/22 7:40,16.713,0,11/30/22,2022,11,30,7,40,AM,7.666666667
6040,20685446,11/30/22 7:50,16.713,0,11/30/22,2022,11,30,7,50,AM,7.833333333
6041,20685446,11/30/22 8:00,16.713,0,11/30/22,2022,11,30,8,0,AM,8
6042,20685446,11/30/22 8:10,16.713,0,11/30/22,2022,11,30,8,10,AM,8.166666667
6043,20685446,11/30/22 8:20,16.713,0,11/30/22,2022,11,30,8,20,AM,8.333333333
6044,20685446,11/30/22 8:30,16.713,0,11/30/22,2022,11,30,8,30,AM,8.5
6045,20685446,11/30/22 8:40,16.808,0,11/30/22,2022,11,30,8,40,AM,8.666666667
6046,20685446,11/30/22 8:50,16.808,0,11/30/22,2022,11,30,8,50,AM,8.833333333
6047,20685446,11/30/22 9:00,16.523,0,11/30/22,2022,11,30,9,0,AM,9
6048,20685446,11/30/22 9:10,16.046,0,11/30/22,2022,11,30,9,10,AM,9.166666667
6049,20685446,11/30/22 9:20,16.332,0,11/30/22,2022,11,30,9,20,AM,9.333333333
6050,20685446,11/30/22 9:30,16.808,0,11/30/22,2022,11,30,9,30,AM,9.5
6051,20685446,11/30/22 9:40,17.284,0,11/30/22,2022,11,30,9,40,AM,9.666666667
6052,20685446,11/30/22 9:50,17.76,0,11/30/22,2022,11,30,9,50,AM,9.833333333
6053,20685446,11/30/22 10:00,18.045,0,11/30/22,2022,11,30,10,0,AM,10
6054,20685446,11/30/22 10:10,17.665,0,11/30/22,2022,11,30,10,10,AM,10.16666667
6055,20685446,11/30/22 10:20,17.475,0,11/30/22,2022,11,30,10,20,AM,10.33333333
6056,20685446,11/30/22 10:30,17.57,0,11/30/22,2022,11,30,10,30,AM,10.5
6057,20685446,11/30/22 10:40,17.855,0,11/30/22,2022,11,30,10,40,AM,10.66666667
6058,20685446,11/30/22 10:50,18.14,0,11/30/22,2022,11,30,10,50,AM,10.83333333
6059,20685446,11/30/22 11:00,18.426,0,11/30/22,2022,11,30,11,0,AM,11
6060,20685446,11/30/22 11:10,17.95,0,11/30/22,2022,11,30,11,10,AM,11.16666667
6061,20685446,11/30/22 11:20,16.999,0,11/30/22,2022,11,30,11,20,AM,11.33333333
6062,20685446,11/30/22 11:30,16.903,0,11/30/22,2022,11,30,11,30,AM,11.5
6063,20685446,11/30/22 11:40,16.999,0,11/30/22,2022,11,30,11,40,AM,11.66666667
6064,20685446,11/30/22 11:50,17.094,0,11/30/22,2022,11,30,11,50,AM,11.83333333
6065,20685446,11/30/22 12:00,17.189,0,11/30/22,2022,11,30,12,0,PM,24
6066,20685446,11/30/22 12:10,17.189,0,11/30/22,2022,11,30,12,10,PM,24.16666667
6067,20685446,11/30/22 12:20,17.284,0,11/30/22,2022,11,30,12,20,PM,24.33333333
6068,20685446,11/30/22 12:30,17.284,0,11/30/22,2022,11,30,12,30,PM,24.5
6069,20685446,11/30/22 12:40,17.284,0,11/30/22,2022,11,30,12,40,PM,24.66666667
6070,20685446,11/30/22 12:50,17.379,0,11/30/22,2022,11,30,12,50,PM,24.83333333
6071,20685446,11/30/22 13:00,17.379,0,11/30/22,2022,11,30,1,0,PM,13
6072,20685446,11/30/22 13:10,16.999,10.8,11/30/22,2022,11,30,1,10,PM,13.16666667
6073,20685446,11/30/22 13:20,16.237,0,11/30/22,2022,11,30,1,20,PM,13.33333333
6074,20685446,11/30/22 13:30,16.713,0,11/30/22,2022,11,30,1,30,PM,13.5
6075,20685446,11/30/22 13:40,17.379,0,11/30/22,2022,11,30,1,40,PM,13.66666667
6076,20685446,11/30/22 13:50,17.95,0,11/30/22,2022,11,30,1,50,PM,13.83333333
6077,20685446,11/30/22 14:00,18.426,0,11/30/22,2022,11,30,2,0,PM,14
6078,20685446,11/30/22 14:10,18.711,0,11/30/22,2022,11,30,2,10,PM,14.16666667
6079,20685446,11/30/22 14:20,19.187,0,11/30/22,2022,11,30,2,20,PM,14.33333333
6080,20685446,11/30/22 14:30,19.662,0,11/30/22,2022,11,30,2,30,PM,14.5
6081,20685446,11/30/22 14:40,20.043,0,11/30/22,2022,11,30,2,40,PM,14.66666667
6082,20685446,11/30/22 14:50,20.329,0,11/30/22,2022,11,30,2,50,PM,14.83333333
6083,20685446,11/30/22 15:00,20.615,0,11/30/22,2022,11,30,3,0,PM,15
6084,20685446,11/30/22 15:10,20.805,0,11/30/22,2022,11,30,3,10,PM,15.16666667
6085,20685446,11/30/22 15:20,20.519,204.5,11/30/22,2022,11,30,3,20,PM,15.33333333
6086,20685446,11/30/22 15:30,18.616,0,11/30/22,2022,11,30,3,30,PM,15.5
6087,20685446,11/30/22 15:40,18.616,0,11/30/22,2022,11,30,3,40,PM,15.66666667
6088,20685446,11/30/22 15:50,18.901,0,11/30/22,2022,11,30,3,50,PM,15.83333333
6089,20685446,11/30/22 16:00,18.996,0,11/30/22,2022,11,30,4,0,PM,16
6090,20685446,11/30/22 16:10,19.092,0,11/30/22,2022,11,30,4,10,PM,16.16666667
6091,20685446,11/30/22 16:20,19.092,0,11/30/22,2022,11,30,4,20,PM,16.33333333
6092,20685446,11/30/22 16:30,19.092,0,11/30/22,2022,11,30,4,30,PM,16.5
6093,20685446,11/30/22 16:40,18.901,0,11/30/22,2022,11,30,4,40,PM,16.66666667
6094,20685446,11/30/22 16:50,18.711,0,11/30/22,2022,11,30,4,50,PM,16.83333333
6095,20685446,11/30/22 17:00,18.521,0,11/30/22,2022,11,30,5,0,PM,17
6096,20685446,11/30/22 17:10,18.426,0,11/30/22,2022,11,30,5,10,PM,17.16666667
6097,20685446,11/30/22 17:20,18.331,0,11/30/22,2022,11,30,5,20,PM,17.33333333
6098,20685446,11/30/22 17:30,18.331,0,11/30/22,2022,11,30,5,30,PM,17.5
6099,20685446,11/30/22 17:40,18.331,0,11/30/22,2022,11,30,5,40,PM,17.66666667
6100,20685446,11/30/22 17:50,18.331,0,11/30/22,2022,11,30,5,50,PM,17.83333333
6101,20685446,11/30/22 18:00,18.236,0,11/30/22,2022,11,30,6,0,PM,18
6102,20685446,11/30/22 18:10,18.14,0,11/30/22,2022,11,30,6,10,PM,18.16666667
6103,20685446,11/30/22 18:20,18.045,0,11/30/22,2022,11,30,6,20,PM,18.33333333
6104,20685446,11/30/22 18:30,17.95,0,11/30/22,2022,11,30,6,30,PM,18.5
6105,20685446,11/30/22 18:40,17.855,0,11/30/22,2022,11,30,6,40,PM,18.66666667
6106,20685446,11/30/22 18:50,17.76,0,11/30/22,2022,11,30,6,50,PM,18.83333333
6107,20685446,11/30/22 19:00,17.76,0,11/30/22,2022,11,30,7,0,PM,19
6108,20685446,11/30/22 19:10,17.665,0,11/30/22,2022,11,30,7,10,PM,19.16666667
6109,20685446,11/30/22 19:20,17.57,0,11/30/22,2022,11,30,7,20,PM,19.33333333
6110,20685446,11/30/22 19:30,17.57,0,11/30/22,2022,11,30,7,30,PM,19.5
6111,20685446,11/30/22 19:40,17.475,0,11/30/22,2022,11,30,7,40,PM,19.66666667
6112,20685446,11/30/22 19:50,17.475,0,11/30/22,2022,11,30,7,50,PM,19.83333333
6113,20685446,11/30/22 20:00,17.57,0,11/30/22,2022,11,30,8,0,PM,20
6114,20685446,11/30/22 20:10,17.665,0,11/30/22,2022,11,30,8,10,PM,20.16666667
6115,20685446,11/30/22 20:20,17.76,0,11/30/22,2022,11,30,8,20,PM,20.33333333
6116,20685446,11/30/22 20:30,17.855,0,11/30/22,2022,11,30,8,30,PM,20.5
6117,20685446,11/30/22 20:40,17.95,0,11/30/22,2022,11,30,8,40,PM,20.66666667
6118,20685446,11/30/22 20:50,18.045,0,11/30/22,2022,11,30,8,50,PM,20.83333333
6119,20685446,11/30/22 21:00,18.045,0,11/30/22,2022,11,30,9,0,PM,21
6120,20685446,11/30/22 21:10,18.14,0,11/30/22,2022,11,30,9,10,PM,21.16666667
6121,20685446,11/30/22 21:20,18.14,0,11/30/22,2022,11,30,9,20,PM,21.33333333
6122,20685446,11/30/22 21:30,18.14,0,11/30/22,2022,11,30,9,30,PM,21.5
6123,20685446,11/30/22 21:40,18.045,0,11/30/22,2022,11,30,9,40,PM,21.66666667
6124,20685446,11/30/22 21:50,18.045,0,11/30/22,2022,11,30,9,50,PM,21.83333333
6125,20685446,11/30/22 22:00,17.95,0,11/30/22,2022,11,30,10,0,PM,22
6126,20685446,11/30/22 22:10,17.95,0,11/30/22,2022,11,30,10,10,PM,22.16666667
6127,20685446,11/30/22 22:20,18.045,0,11/30/22,2022,11,30,10,20,PM,22.33333333
6128,20685446,11/30/22 22:30,18.045,0,11/30/22,2022,11,30,10,30,PM,22.5
6129,20685446,11/30/22 22:40,18.14,0,11/30/22,2022,11,30,10,40,PM,22.66666667
6130,20685446,11/30/22 22:50,18.14,0,11/30/22,2022,11,30,10,50,PM,22.83333333
6131,20685446,11/30/22 23:00,18.14,0,11/30/22,2022,11,30,11,0,PM,23
6132,20685446,11/30/22 23:10,18.14,0,11/30/22,2022,11,30,11,10,PM,23.16666667
6133,20685446,11/30/22 23:20,18.14,0,11/30/22,2022,11,30,11,20,PM,23.33333333
6134,20685446,11/30/22 23:30,18.236,0,11/30/22,2022,11,30,11,30,PM,23.5
6135,20685446,11/30/22 23:40,18.14,0,11/30/22,2022,11,30,11,40,PM,23.66666667
6136,20685446,11/30/22 23:50,18.045,0,11/30/22,2022,11,30,11,50,PM,23.83333333
6137,20685446,12/1/22 0:00,17.95,0,12/1/22,2022,12,1,12,0,AM,12
6138,20685446,12/1/22 0:10,17.855,0,12/1/22,2022,12,1,12,10,AM,12.16666667
6139,20685446,12/1/22 0:20,17.76,0,12/1/22,2022,12,1,12,20,AM,12.33333333
6140,20685446,12/1/22 0:30,17.76,0,12/1/22,2022,12,1,12,30,AM,12.5
6141,20685446,12/1/22 0:40,17.665,0,12/1/22,2022,12,1,12,40,AM,12.66666667
6142,20685446,12/1/22 0:50,17.665,0,12/1/22,2022,12,1,12,50,AM,12.83333333
6143,20685446,12/1/22 1:00,17.57,0,12/1/22,2022,12,1,1,0,AM,1
6144,20685446,12/1/22 1:10,17.57,0,12/1/22,2022,12,1,1,10,AM,1.166666667
6145,20685446,12/1/22 1:20,17.475,0,12/1/22,2022,12,1,1,20,AM,1.333333333
6146,20685446,12/1/22 1:30,17.475,0,12/1/22,2022,12,1,1,30,AM,1.5
6147,20685446,12/1/22 1:40,17.475,0,12/1/22,2022,12,1,1,40,AM,1.666666667
6148,20685446,12/1/22 1:50,17.379,0,12/1/22,2022,12,1,1,50,AM,1.833333333
6149,20685446,12/1/22 2:00,17.379,0,12/1/22,2022,12,1,2,0,AM,2
6150,20685446,12/1/22 2:10,17.379,0,12/1/22,2022,12,1,2,10,AM,2.166666667
6151,20685446,12/1/22 2:20,17.379,0,12/1/22,2022,12,1,2,20,AM,2.333333333
6152,20685446,12/1/22 2:30,17.379,0,12/1/22,2022,12,1,2,30,AM,2.5
6153,20685446,12/1/22 2:40,17.284,0,12/1/22,2022,12,1,2,40,AM,2.666666667
6154,20685446,12/1/22 2:50,17.284,0,12/1/22,2022,12,1,2,50,AM,2.833333333
6155,20685446,12/1/22 3:00,17.284,0,12/1/22,2022,12,1,3,0,AM,3
6156,20685446,12/1/22 3:10,17.284,0,12/1/22,2022,12,1,3,10,AM,3.166666667
6157,20685446,12/1/22 3:20,17.284,0,12/1/22,2022,12,1,3,20,AM,3.333333333
6158,20685446,12/1/22 3:30,17.284,0,12/1/22,2022,12,1,3,30,AM,3.5
6159,20685446,12/1/22 3:40,17.189,0,12/1/22,2022,12,1,3,40,AM,3.666666667
6160,20685446,12/1/22 3:50,17.189,0,12/1/22,2022,12,1,3,50,AM,3.833333333
6161,20685446,12/1/22 4:00,17.189,0,12/1/22,2022,12,1,4,0,AM,4
6162,20685446,12/1/22 4:10,17.189,0,12/1/22,2022,12,1,4,10,AM,4.166666667
6163,20685446,12/1/22 4:20,17.189,0,12/1/22,2022,12,1,4,20,AM,4.333333333
6164,20685446,12/1/22 4:30,17.189,0,12/1/22,2022,12,1,4,30,AM,4.5
6165,20685446,12/1/22 4:40,17.189,0,12/1/22,2022,12,1,4,40,AM,4.666666667
6166,20685446,12/1/22 4:50,17.189,0,12/1/22,2022,12,1,4,50,AM,4.833333333
6167,20685446,12/1/22 5:00,17.189,0,12/1/22,2022,12,1,5,0,AM,5
6168,20685446,12/1/22 5:10,17.189,0,12/1/22,2022,12,1,5,10,AM,5.166666667
6169,20685446,12/1/22 5:20,17.189,0,12/1/22,2022,12,1,5,20,AM,5.333333333
6170,20685446,12/1/22 5:30,17.189,0,12/1/22,2022,12,1,5,30,AM,5.5
6171,20685446,12/1/22 5:40,17.189,0,12/1/22,2022,12,1,5,40,AM,5.666666667
6172,20685446,12/1/22 5:50,17.094,0,12/1/22,2022,12,1,5,50,AM,5.833333333
6173,20685446,12/1/22 6:00,17.094,0,12/1/22,2022,12,1,6,0,AM,6
6174,20685446,12/1/22 6:10,17.094,0,12/1/22,2022,12,1,6,10,AM,6.166666667
6175,20685446,12/1/22 6:20,17.094,0,12/1/22,2022,12,1,6,20,AM,6.333333333
6176,20685446,12/1/22 6:30,17.094,0,12/1/22,2022,12,1,6,30,AM,6.5
6177,20685446,12/1/22 6:40,17.094,0,12/1/22,2022,12,1,6,40,AM,6.666666667
6178,20685446,12/1/22 6:50,16.999,0,12/1/22,2022,12,1,6,50,AM,6.833333333
6179,20685446,12/1/22 7:00,16.999,0,12/1/22,2022,12,1,7,0,AM,7
6180,20685446,12/1/22 7:10,16.999,0,12/1/22,2022,12,1,7,10,AM,7.166666667
6181,20685446,12/1/22 7:20,16.999,0,12/1/22,2022,12,1,7,20,AM,7.333333333
6182,20685446,12/1/22 7:30,16.999,0,12/1/22,2022,12,1,7,30,AM,7.5
6183,20685446,12/1/22 7:40,16.999,0,12/1/22,2022,12,1,7,40,AM,7.666666667
6184,20685446,12/1/22 7:50,16.999,0,12/1/22,2022,12,1,7,50,AM,7.833333333
6185,20685446,12/1/22 8:00,16.999,0,12/1/22,2022,12,1,8,0,AM,8
6186,20685446,12/1/22 8:10,16.999,0,12/1/22,2022,12,1,8,10,AM,8.166666667
6187,20685446,12/1/22 8:20,16.903,0,12/1/22,2022,12,1,8,20,AM,8.333333333
6188,20685446,12/1/22 8:30,16.903,0,12/1/22,2022,12,1,8,30,AM,8.5
6189,20685446,12/1/22 8:40,16.999,0,12/1/22,2022,12,1,8,40,AM,8.666666667
6190,20685446,12/1/22 8:50,16.999,0,12/1/22,2022,12,1,8,50,AM,8.833333333
6191,20685446,12/1/22 9:00,16.999,0,12/1/22,2022,12,1,9,0,AM,9
6192,20685446,12/1/22 9:10,16.903,0,12/1/22,2022,12,1,9,10,AM,9.166666667
6193,20685446,12/1/22 9:20,16.903,0,12/1/22,2022,12,1,9,20,AM,9.333333333
6194,20685446,12/1/22 9:30,16.903,0,12/1/22,2022,12,1,9,30,AM,9.5
6195,20685446,12/1/22 9:40,16.903,0,12/1/22,2022,12,1,9,40,AM,9.666666667
6196,20685446,12/1/22 9:50,16.903,0,12/1/22,2022,12,1,9,50,AM,9.833333333
6197,20685446,12/1/22 10:00,16.903,0,12/1/22,2022,12,1,10,0,AM,10
6198,20685446,12/1/22 10:10,16.903,0,12/1/22,2022,12,1,10,10,AM,10.16666667
6199,20685446,12/1/22 10:20,16.903,0,12/1/22,2022,12,1,10,20,AM,10.33333333
6200,20685446,12/1/22 10:30,16.903,0,12/1/22,2022,12,1,10,30,AM,10.5
6201,20685446,12/1/22 10:40,16.903,0,12/1/22,2022,12,1,10,40,AM,10.66666667
6202,20685446,12/1/22 10:50,16.903,0,12/1/22,2022,12,1,10,50,AM,10.83333333
6203,20685446,12/1/22 11:00,16.903,0,12/1/22,2022,12,1,11,0,AM,11
6204,20685446,12/1/22 11:10,16.999,0,12/1/22,2022,12,1,11,10,AM,11.16666667
6205,20685446,12/1/22 11:20,16.903,0,12/1/22,2022,12,1,11,20,AM,11.33333333
6206,20685446,12/1/22 11:30,16.903,0,12/1/22,2022,12,1,11,30,AM,11.5
